3171611896,{'4684098372': 0.44164167762479384, '4684103230': 0.5149242973806097, '2201679053': 0.5653810890864691}
3171621504,{'3170784389': 0.38361626634059065, '2166655500': 0.3552511234112186, '3170787943': 0.29943760845225403}
3178664767,{'9027397731': 0.31309804175558315, '4063318506': 0.29538520434694504, '2198535954': 0.31100839574083405}
3178666113,{'5394091593': 0.3559385583749489, '3178666743': 0.3385563306374045, '12281305945': 0.4013674785311048}
3178666743,{'12288757945': 0.2564149253731501, '12289151284': 0.3020980042159156, '8689601588': 0.3196690588633629}
3178668469,{'176087622': 0.49892928525423696, '4822517891': 0.5048401722982424, '3179505860': 0.437740077253201}
3178669733,{'5865970925': 0.3447023535148603, '4707775918': 0.3450137687697769, '176087515': 0.4054132655736782}
3178671427,{'176088331': 0.12398070603363917, '4684246156': 0.13635090376536574, '4707775924': 0.14040065398034546}
3179502436,{'169893485': 0.18360201067193962, '4707179953': 0.1915369289466082, '3239781990': 0.19195008209145564}
3179502664,{'3239783180': 0.35231201871149553, '4855337804': 0.40605844206398384, '3353114684': 0.41708415478788197}
3179505860,{'2349259180': 0.40641862286846897, '176087209': 0.43614138619669524, '3178668469': 0.437740077253201}
3179508884,{'3939810977': 0.1866754364515106, '5394107561': 0.24039047370846506, '3410044181': 0.25068729759156844}
3238907655,{'8688529819': 0.1377274287467505, '4063318914': 0.14552004364111695, '4063318506': 0.15921394809123673}
3238935053,{'2165733023': 0.2535069567630029, '4062568003': 0.29386578046836437, '3410032345': 0.4449614301960047}
3238944669,{'5394651400': 0.7004549636259133, '4707151551': 0.7159657800278793, '176087515': 0.6320579155538816}
3239776630,{'2165740695': 0.2823595832897436, '12281712244': 0.2806899993331034, '4823139220': 0.28907070370467086}
3239779492,{'3239781062': 0.0870676021614029, '3410866204': 0.10987401908468407, '2165736745': 0.11274882233360034}
3239781062,{'3239779492': 0.0870676021614029, '3239788122': 0.10812390870036499, '3239781990': 0.10831519588936628}
3239781990,{'3239781062': 0.10831519588936628, '3239779492': 0.1179418018873421, '4062568869': 0.13472193634544033}
3239783180,{'2213953177': 0.2740585253629605, '8685319514': 0.33403128136755905, '3179502664': 0.35231201871149553}
3239785078,{'3410860242': 0.14484793045865688, '2366452247': 0.15346804840555622, '5866544574': 0.14832339764365232}
3239788122,{'176087446': 0.10378250696799363, '3410866204': 0.10582871456075597, '4062568869': 0.10790217936649572}
3255539607,{'4707775922': 0.4451500706754097, '2213953177': 0.40398263750412106, '176088623': 0.5041252051503465}
3255618721,{'5394720638': 0.100086186982756, '2166540244': 0.10882733198113197, '3940589120': 0.10709465083723693}
3255623987,{'4707775920': 0.47996140388777353, '4854719231': 0.5086549272137585, '3255625935': 0.505505648719436}
3255625935,{'3255623987': 0.505505648719436, '4854744441': 0.5125032048655704, '4288613239': 0.5403604977019252}
3256442764,{'4707151533': 0.43545827245691193, '4707775918': 0.45719827063439744, '4707151545': 0.4783198186304042}
3352292923,{'3178671427': 0.14724557142355998, '12288746955': 0.15254563096323906, '4822524241': 0.1600290752330937}
3352295829,{'169893971': 0.1704424742030135, '4062569581': 0.12894621945267526, '169893485': 0.18285054602932072}
3352301331,{'3952873534': 0.12761247889671187, '2366452247': 0.134129132143895, '2366432827': 0.13450981718682822}
3353112066,{'5866544574': 0.15215769502125337, '2366435935': 0.1886567833591798, '8688480101': 0.1962142952041588}
3353114684,{'2213925341': 0.3282642352082061, '5394728194': 0.31938711272735887, '8685319514': 0.40880602096725516}
3353122928,{'4636247391': 0.09862956279753418, '5392682851': 0.10630006241775815, '5394801336': 0.09467837740315059}
3410022211,{'2166638306': 0.33062540181999045, '4683477697': 0.5171274981491697, '2348426989': 0.5434019615463705}
3410032345,{'4062568003': 0.2814493178640245, '4707151551': 0.2978677548258647, '2165733023': 0.3068024165220587}
3410044181,{'12281473513': 0.1253164774953397, '8689601588': 0.14604616597663464, '2367293672': 0.15450510702123454}
3410052743,{'3410857260': 0.25926221153854745, '2213925341': 0.4154526819391613, '176087515': 0.5252691367433181}
3410058939,{'12288777555': 0.2490784900112742, '8686233240': 0.32841356076927924, '4296665684': 0.4406688941865459}
3410857260,{'3410052743': 0.25926221153854745, '2213925341': 0.41114297491316026, '3353114684': 0.4546144244290953}
3410860242,{'4823134114': 0.1529903724231385, '3239785078': 0.14484793045865688, '5866544574': 0.1539604159795147}
3410866204,{'176087446': 0.09990423680977473, '4062568869': 0.08281273658406163, '3239788122': 0.10582871456075597}
3410872336,{'3170784389': 0.4872867371610963, '4683689501': 0.4551363613770154, '3170787943': 0.5861006746086161}
3939810977,{'3179508884': 0.1866754364515106, '3410044181': 0.23145255031801953, '4822519631': 0.23482201640991343}
3940589120,{'4683693853': 0.10218585647625142, '3255618721': 0.10709465083723693, '5394167331': 0.11195919726618701}
3940590124,{'5394651400': 0.5006653643484164, '3410032345': 0.5250869776244788, '4062568003': 0.5322121598696729}
3940591306,{'176088623': 0.18103284492572871, '8685319514': 0.24231352222505168, '2213953177': 0.26008248307720555}
3952870058,{'3239788122': 0.19323844373023885, '3239779492': 0.18662480839329146, '3410866204': 0.1875697251993059}
3952873534,{'8689639898': 0.13412233547373284, '3352301331': 0.12761247889671187, '2366452247': 0.13676059499516405}
4062567643,{'9027425329': 0.12383953104334751, '4854723355': 0.1196701845259754, '4636860280': 0.12554239051965294}
4062568003,{'4707151551': 0.2721961206639246, '2165733023': 0.1983281701149219, '3410032345': 0.2814493178640245}
4062568401,{'4854740737': 0.17503708138629046, '8688472757': 0.17665365854786919, '4707179953': 0.18776939160386513}
4062568869,{'2165736745': 0.10011379153759659, '3410866204': 0.08281273658406163, '176087446': 0.1054160760917352}
4062569249,{'4707179969': 0.6654856564763891, '2166654104': 0.6662574950636589, '2202467548': 0.6906722774453483}
4062569581,{'4063318506': 0.18091409211134166, '3352295829': 0.12894621945267526, '169893971': 0.1821325731820417}
4062570069,{'2166540244': 0.14649702854299673, '5394720638': 0.15500569692459173, '5394159515': 0.14900739842026106}
4062571667,{'4063318506': 0.19554018242615204, '2198535954': 0.1926091404470711, '4823138672': 0.2054260337564432}
4062572643,{'176087097': 0.3308446325568161, '2234610680': 0.26302291086884133, '8688489893': 0.3325112396644774}
4062572949,{'4062569581': 0.2321030416869308, '3352295829': 0.2663923070324432, '4062571667': 0.2699508239623812}
4063318122,{'4823134114': 0.19215883506326406, '4822519631': 0.20376657431004755, '4295953433': 0.2143050466316401}
4063318506,{'3238907655': 0.15921394809123673, '2198535954': 0.16269721499299014, '176087321': 0.17098646778181414}
4063318914,{'3238907655': 0.14552004364111695, '8688529819': 0.19011818541086117, '4062568869': 0.1933515938990221}
4063319588,{'4822517891': 0.4352367979145329, '4062572949': 0.4099417679518008, '4063319920': 0.4234714101331348}
4063319920,{'8688529819': 0.15702020530682198, '169894219': 0.16912524181730632, '3239781990': 0.1714171694808006}
4288613239,{'4062572643': 0.37471729313715835, '2166529822': 0.39935763660811097, '2166530664': 0.3831112638525419}
4295926845,{'3410052743': 0.5789721986946925, '3410857260': 0.6496038613517263, '176087515': 0.6685466950279478}
4295953433,{'12281316245': 0.15915313964098637, '4823134114': 0.149283005664674, '4296697498': 0.14135152044055388}
4296665684,{'3940591306': 0.27979031323134196, '8685319514': 0.3095379738007568, '176088623': 0.31756578780992356}
4296690952,{'3939810977': 0.2356985318894721, '3179508884': 0.25248813516834995, '5865970925': 0.3576409358931835}
4296697498,{'4854740737': 0.17055554775289408, '4295953433': 0.14135152044055388, '3410860242': 0.1823356949339347}
4296700092,{'4296701698': 0.16412409241589218, '169894272': 0.18992925075716335, '5866518700': 0.20172432633222828}
4296701698,{'4296700092': 0.16412409241589218, '8688480101': 0.1744689260066766, '5866518700': 0.18843631731366}
4318799700,{'2209780543': 0.6601183661764679, '2165879901': 0.694969311248931, '3170784389': 0.6989922866638304}
4636247391,{'4636860280': 0.07829338505049512, '5394159515': 0.08469592302181937, '5394801336': 0.0953369790634039}
4636268953,{'2166540244': 0.10899293519262654, '5394720638': 0.09790217800749589, '5394801336': 0.11062043066397954}
4636860280,{'4636247391': 0.07829338505049512, '176088331': 0.10515094196886876, '4684246156': 0.1095192848233834}
4640150206,{'176087779': 0.7102061328603044, '176088141': 0.6184079342640938, '9029558726': 0.47440790574568864}
4683477697,{'5866529014': 0.5418371625145367, '2348426989': 0.39236195929379875, '3410022211': 0.5171274981491697}
4683478763,{'12281878306': 0.26989891012047235, '2367255788': 0.2617718146842502, '9027372941': 0.27881748234528575}
4683480527,{'4684074762': 0.5911363138278257, '2348426989': 0.6895265502523873, '2209780543': 0.7016013863771863}
4683653489,{'3170777731': 0.3908649234139444, '4707151533': 0.29135633856958704, '4707179969': 0.40052688096665107}
4683689501,{'2348426989': 0.4850969219900153, '3410872336': 0.4551363613770154, '169893635': 0.52481174268472}
4683693853,{'5394159515': 0.10050796656295728, '3940589120': 0.10218585647625142, '2366407579': 0.1074320224365266}
4684071566,{'3410032345': 0.3490414334015627, '2165733023': 0.44479644105999877, '4062568003': 0.49867908146772305}
4684074762,{'5866527166': 0.4300663381603995, '5866528554': 0.5043940883182675, '4854744441': 0.544873587643528}
4684078516,{'169892994': 0.7274028969365911, '4684074762': 0.6735447212601968, '9844395755': 0.7453213348897192}
4684078910,{'2198535954': 0.2838756291951415, '4707151559': 0.28446449683973235, '2198535282': 0.30129914152858756}
4684082900,{'2367257762': 0.7072213284219548, '5866529014': 0.9468286756759337, '176088141': 0.9702362803404372}
4684098372,{'4684103230': 0.39524964534052737, '3171611896': 0.44164167762479384, '4823142584': 0.4858211648682739}
4684103230,{'4684098372': 0.39524964534052737, '4823142584': 0.4466763255796264, '5866529014': 0.4818027895377141}
4684246156,{'9027425329': 0.0896686321137955, '9027365431': 0.11103794704508348, '4636860280': 0.1095192848233834}
4684325374,{'3256442764': 0.5304408427168219, '5866559996': 0.49574992125927864, '4707775918': 0.5433603894100523}
4707151533,{'4683653489': 0.29135633856958704, '5394728194': 0.27335328796870884, '12281705194': 0.2975484256371763}
4707151545,{'4707179957': 0.23200593873528222, '2165740695': 0.27527402302652076, '5865970925': 0.27770167513072397}
4707151551,{'4062568003': 0.2721961206639246, '2165733023': 0.2892857205576225, '3410032345': 0.2978677548258647}
4707151559,{'4684078910': 0.28446449683973235, '9027397731': 0.31056734109485723, '2198535954': 0.3301649154911954}
4707179953,{'3239788122': 0.139905371589679, '169894963': 0.14065685759575303, '176087446': 0.14094686861502892}
4707179957,{'4707839004': 0.11555029367205205, '2367255788': 0.17319126699828044, '5394098311': 0.18468325360530022}
4707179963,{'9027425329': 0.07769790617605717, '4636247391': 0.1152461347002152, '5394159515': 0.12178521310902944}
4707179969,{'2166654104': 0.23936169898867649, '176086917': 0.3679233940558595, '2202467548': 0.3709531550634948}
4707179979,{'5866544574': 0.2565199363210652, '3353112066': 0.2622333780098756, '12281415823': 0.26644503384158813}
4707179983,{'2366432827': 0.11306362360153761, '2366452247': 0.11565278163803092, '9029686416': 0.11619574286616821}
4707775918,{'8684202263': 0.2882960959088116, '169892499': 0.2757401046114561, '12281705194': 0.24033191701402717}
4707775920,{'3952870058': 0.32165947084154467, '4822524241': 0.3359467470344473, '4296697498': 0.3374631519747252}
4707775922,{'176088623': 0.2702336166081713, '8686233240': 0.30376145042796016, '2213953177': 0.31366895426005575}
4707775924,{'4636247391': 0.10570675976074473, '5394159515': 0.09942054746919858, '4855362442': 0.1297160122536826}
4707839004,{'4707179957': 0.11555029367205205, '2367255788': 0.14315842863051914, '5394098311': 0.14984761789898532}
4822517891,{'169892598': 0.24155076158829805, '2166535100': 0.16807828958780144, '176088060': 0.2653462316126393}
4822519631,{'4823134114': 0.15921501263920745, '12281316245': 0.17596359893659028, '5866518700': 0.18425206242856}
4822521655,{'4823138672': 0.11915280885413942, '3239788122': 0.13600908780907045, '176087446': 0.14197045453541685}
4822522725,{'4295953433': 0.19722885648594068, '9029663810': 0.1993952625481304, '12288788105': 0.2034633831519226}
4822523027,{'4855362442': 0.1278415852767358, '5394801336': 0.12936739794279242, '5865998709': 0.14125922868974755}
4822523565,{'4684078910': 0.3491576631127355, '4707179979': 0.355395684128335, '2234610680': 0.36706343450398243}
4822524241,{'3352292923': 0.1600290752330937, '3353122928': 0.14158219346161147, '5394720638': 0.16152018365711399}
4822526915,{'4823143418': 0.16840887621394357, '12288788105': 0.17093157529778105, '5394787364': 0.17441016171550686}
4823132978,{'4855356012': 0.3624212638277709, '5394091593': 0.27273192900445054, '169892499': 0.30522647253757534}
4823133798,{'4707179957': 0.19116492096354712, '4855336608': 0.1746767035223855, '2367255788': 0.21632945657777786}
4823134114,{'4823143418': 0.1280094369745638, '176088060': 0.1407289772247023, '5866518700': 0.12785321170021183}
4823138672,{'4822521655': 0.11915280885413942, '169894508': 0.15128219550627797, '3239788122': 0.18885955053338233}
4823139220,{'12281863776': 0.22881566798087463, '9027372941': 0.23151513317779648, '2202466998': 0.21259136104279872}
4823142584,{'4684078910': 0.3321233743266899, '5866528554': 0.3839737330306955, '2166529822': 0.3998211703456271}
4823143418,{'4823134114': 0.1280094369745638, '8688480101': 0.12829194720302517, '5866518700': 0.13733074504661966}
4854719231,{'2366427623': 0.34461888754742437, '5866527166': 0.3523107577499132, '8688489893': 0.35254703750337973}
4854719689,{'169893197': 0.4564349516146899, '4684103230': 0.5023487646729817, '9029632712': 0.5800166263155239}
4854720307,{'4707179963': 0.20062861703143192, '5865998709': 0.1851089034776516, '4062570069': 0.20783818274788662}
4854723355,{'8689639898': 0.10736749935349067, '4636860280': 0.11512882050591272, '4062567643': 0.1196701845259754}
4854728955,{'4822517891': 0.3069662738138698, '4854733283': 0.2915109244010159, '169893920': 0.3396150210872979}
4854733283,{'4854728955': 0.2915109244010159, '5865970925': 0.3519319933118677, '3239776630': 0.354054571001374}
4854740737,{'8688472757': 0.1609737100662891, '176088331': 0.16256170214576432, '4707179953': 0.1657080755805295}
4854742011,{'4855362442': 0.09914426241313973, '5394801336': 0.09984113179850326, '5865998709': 0.10161444176620418}
4854744441,{'4288613239': 0.42463782915829346, '4062572643': 0.44455951995102555, '2198543144': 0.4458126162826374}
4854744915,{'176087321': 0.5601176616934078, '2201690867': 0.5939280710286491, '2166530664': 0.5899439098470552}
4855336608,{'4823133798': 0.1746767035223855, '2367255788': 0.18557740033797132, '4823134114': 0.20045178812962003}
4855337804,{'8685319514': 0.3523518215706483, '3239783180': 0.36299752915556105, '4296665684': 0.3801819778571806}
4855356012,{'8685321724': 0.3167311527276211, '12281305945': 0.3453649410100187, '4823132978': 0.3624212638277709}
4855359798,{'2166535100': 0.1764034689870582, '176088060': 0.16616998678696454, '4854740737': 0.18478444537099803}
4855362442,{'4636247391': 0.10171773787730495, '4854742011': 0.09914426241313973, '5394801336': 0.08012506010756042}
5392682851,{'3353122928': 0.10630006241775815, '5394801336': 0.08887434005600267, '9027464697': 0.11424680139243054}
5394091593,{'5394107561': 0.25494486253934007, '8689601588': 0.19594947512946412, '12281473513': 0.25821041279916}
5394098311,{'4707839004': 0.14984761789898532, '2367255788': 0.1696569444956189, '4707179957': 0.18468325360530022}
5394107561,{'3179508884': 0.24039047370846506, '8689601588': 0.22202946013544586, '12281473513': 0.25033994652611297}
5394159515,{'4636247391': 0.08469592302181937, '5394167331': 0.0917823417661807, '5394720638': 0.09227165778951918}
5394167331,{'5394720638': 0.08698243622310686, '9027464697': 0.08448032492811182, '5394734130': 0.08276635575295936}
5394235281,{'4823143418': 0.19992105433425408, '4854723355': 0.20317408263305056, '8688529819': 0.191777960873167}
5394651400,{'4062568003': 0.4690917358147297, '3940590124': 0.5006653643484164, '3410032345': 0.4382644421733166}
5394682068,{'9029666834': 0.8060571677445688, '9027414519': 0.7984301669387133, '3410872336': 0.8097725538441501}
5394720638,{'5394167331': 0.08698243622310686, '5394159515': 0.09227165778951918, '4636268953': 0.09790217800749589}
5394728194,{'4707151533': 0.27335328796870884, '2213925341': 0.19954852256887806, '12281705194': 0.2705949494787106}
5394734130,{'9027464697': 0.10635506827127486, '5394167331': 0.08276635575295936, '5394720638': 0.09830882119659336}
5394740646,{'8689639898': 0.16964978847789577, '4062567643': 0.17904769827393413, '4823143418': 0.19995198920150314}
5394787364,{'5392682851': 0.15638182188876515, '8688480101': 0.15014127038078293, '4823143418': 0.15887046256707796}
5394801336,{'4855362442': 0.08012506010756042, '5392682851': 0.08887434005600267, '2166540244': 0.09297737571735715}
5865970925,{'4707151545': 0.27770167513072397, '3179508884': 0.32784706735073427, '2165740695': 0.3302718604129669}
5865973377,{'4683689501': 0.6808480031143211, '2349263684': 0.7278957334907953, '169893635': 0.7341474201811968}
5865998709,{'4854742011': 0.10161444176620418, '4855362442': 0.11433039034712082, '5394720638': 0.12294282275137618}
5865999403,{'9029632712': 0.30750590278135276, '169893197': 0.5215735468059798, '4854719689': 0.5858831818583049}
5866518700,{'4823134114': 0.12785321170021183, '4823143418': 0.13733074504661966, '12281316245': 0.14389546323592986}
5866527166,{'4854719231': 0.3523107577499132, '2198535282': 0.3361731720349275, '8688489893': 0.35580896729868855}
5866528554,{'5866527166': 0.35908974688402034, '5866529014': 0.31070019960468664, '4823142584': 0.3839737330306955}
5866529014,{'5866528554': 0.31070019960468664, '2219711553': 0.4567507702074055, '4823142584': 0.4507418529413986}
5866538178,{'169893920': 0.29345212896312595, '169894508': 0.29658231030913595, '4823138672': 0.31102649876661465}
5866544574,{'3239785078': 0.14832339764365232, '3353112066': 0.15215769502125337, '3410860242': 0.1539604159795147}
5866549144,{'12288746955': 0.12571323348713212, '2366407579': 0.10187585278493624, '2366432827': 0.13146110495216823}
5866554618,{'169894832': 0.5452909296444317, '4684103230': 0.6058439439923412, '5866561812': 0.6277031763896879}
5866559996,{'4684325374': 0.49574992125927864, '4296690952': 0.6028620901410113, '4823142584': 0.6050123326760104}
5866561430,{'176087097': 0.2080248344354309, '12281698394': 0.2920216679284511, '9027337533': 0.2933694420732757}
5866561812,{'5866554618': 0.6277031763896879, '9029666834': 0.6036598599426716, '4854719689': 0.6534276352817131}
8684202263,{'169892499': 0.21302001977986135, '9029676120': 0.18163451793911398, '12281705194': 0.13290424590561145}
8684204191,{'4296701698': 0.20731331902162722, '5866518700': 0.211747971433241, '12281878306': 0.21866739645630648}
8684212773,{'12288757945': 0.22199617263996432, '8688472757': 0.22882156644256565, '4296701698': 0.23235791775494516}
8685319514,{'176088623': 0.25904638019101145, '3940591306': 0.24231352222505168, '2213953177': 0.2160925966015431}
8685321724,{'8689601588': 0.2026935171855107, '12289151284': 0.23336205461716972, '12288757945': 0.23584568786342908}
8686233240,{'3410058939': 0.32841356076927924, '4707775922': 0.30376145042796016, '12288777555': 0.38022457110083485}
8688472757,{'4854740737': 0.1609737100662891, '4062568401': 0.17665365854786919, '9027337533': 0.1869066796769201}
8688480101,{'4854723355': 0.13588003244303992, '4823143418': 0.12829194720302517, '3353122928': 0.1418894184764094}
8688489893,{'8688529819': 0.26095168222056864, '2234610680': 0.21365832088289363, '2198535282': 0.2749533904465295}
8688502535,{'9027464697': 0.10959881194859654, '2366432827': 0.11626528704049938, '5392682851': 0.14962522693118635}
8688529819,{'2165736745': 0.12219508723180772, '169894963': 0.13590413228260056, '3239781062': 0.13733079124200284}
8689601588,{'3410044181': 0.14604616597663464, '12281473513': 0.15396825942190737, '2367293672': 0.18883674205772585}
8689639898,{'2366432827': 0.10276004975953791, '4854723355': 0.10736749935349067, '9027464697': 0.11487243254805826}
8693891765,{'3239781990': 0.16907864053425198, '4854740737': 0.1710105483001878, '4636247391': 0.17930375856774364}
8695014192,{'5394801336': 0.10544018705101729, '3255618721': 0.11005694953215074, '2166540244': 0.11342801620403775}
9027337533,{'12281761964': 0.13922345598253644, '2366447323': 0.14045717894611076, '9027365431': 0.15001205405113105}
9027365431,{'2366447323': 0.10499983861659494, '4684246156': 0.11103794704508348, '12281761964': 0.11074771146565765}
9027372941,{'2367255788': 0.19483354301854425, '4707839004': 0.18655157581282175, '5394098311': 0.2127233812341147}
9027397731,{'3952870058': 0.27503833895451324, '2366427623': 0.23515595736109093, '169893849': 0.28160109919908627}
9027414519,{'2166638306': 0.6519641811210338, '3178668469': 0.5784620026298798, '2166530664': 0.7191603942898807}
9027425329,{'4684246156': 0.0896686321137955, '4707179963': 0.07769790617605717, '4636247391': 0.11130856174943353}
9027464697,{'2366432827': 0.07525532936695134, '5394167331': 0.08448032492811182, '9029686416': 0.09487627521010067}
9029558726,{'3179505860': 0.6550637069060987, '4640150206': 0.47440790574568864, '176088141': 0.6753271177699728}
9029610152,{'4823133798': 0.2532326078441078, '9027372941': 0.2824729377942502, '4707179957': 0.30335570060972633}
9029632712,{'5865999403': 0.30750590278135276, '5866561430': 0.5052255906198373, '169893197': 0.5128044460309664}
9029637884,{'12281698394': 0.19454305247259326, '2366421011': 0.2341028195190988, '2349259180': 0.24777330906263034}
9029663810,{'5866518700': 0.14661560396480222, '12281415823': 0.14689827629206423, '12281316245': 0.17111056522832624}
9029666834,{'5866561812': 0.6036598599426716, '9027414519': 0.7692827529917584, '3171621504': 0.7739561605998811}
9029676120,{'12281705194': 0.23033348921974867, '8684202263': 0.18163451793911398, '169892499': 0.245975957432643}
9029686416,{'5394167331': 0.1002891818914856, '9027464697': 0.09487627521010067, '2366432827': 0.08266036601593894}
1617315903,{'2948847131': 0.22032155584626906, '199555622': 0.22408656521653653, '5678449421': 0.26454835503243096}
1618199054,{'6119267298': 0.1573357664062935, '3760201030': 0.1649141934681585, '4016937777': 0.17376812482018023}
1618211638,{'2922770680': 0.3895290820673643, '350308932': 0.2777961397374331, '3885665281': 0.37377738130358085}
199555553,{'4983147950': 0.30907354253279834, '7191423430': 0.3414915081104207, '4472189916': 0.35899189507058565}
199555622,{'1617315903': 0.22408656521653653, '5199667171': 0.2715354776436651, '2948847131': 0.251486605305946}
199555638,{'9524730919': 0.4416948074122688, '4982450323': 0.5494775787014363, '4882028904': 0.5744760103043705}
199555651,{'4761096114': 0.47876877262290507, '5992431508': 0.5309662299765457, '5991877349': 0.5518838971625065}
200239613,{'7189294274': 0.3571587569150533, '199555622': 0.4213359230181025, '4882036306': 0.2735334623036185}
202685456,{'4277641766': 0.38436811047115454, '8933608827': 0.450518135712367, '7191340074': 0.4548098281714152}
2410209145,{'2707220528': 0.2670964364648388, '3161264431': 0.24795675476411008, '3161262849': 0.2731112216506939}
2490343911,{'4472299636': 0.5138881222757531, '7189687334': 0.4666342754061841, '4277652254': 0.482848531780244}
2492169221,{'5319095358': 0.10555387135756572, '2492989766': 0.10166990636568365, '2922784790': 0.10786300893340095}
2492987710,{'8933608283': 0.11828478147503294, '2922795314': 0.10909502436371221, '4472532454': 0.12337434181498186}
2492989766,{'2492169221': 0.10166990636568365, '5319095358': 0.09516156584146547, '4882031282': 0.12203962904173958}
2598262689,{'4804572913': 0.465899907647878, '4277652254': 0.47264122828898747, '2922816914': 0.48498329671780355}
2598267621,{'2599102242': 0.08268229156213125, '4016937777': 0.12988840080349642, '2922784790': 0.1341378371962904}
2598275817,{'2492169221': 0.13697503609027742, '4017698526': 0.1385224397093432, '2599106838': 0.13870312477114508}
2598278457,{'3885725243': 0.4999591333953089, '2976167': 0.534441406094628, '4824898368': 0.5546049888952397}
2598283515,{'3162095060': 0.32442592723107616, '4804578309': 0.43367692637155525, '2685906651': 0.43587831993562537}
2598287827,{'4760025011': 0.5332818854965298, '4277641766': 0.5521505344556104, '202685456': 0.5726559061844656}
2598289307,{'4276893583': 0.16581248335376458, '4760666686': 0.15538712362295387, '2492169221': 0.17052509813012925}
2598292317,{'3161264431': 0.3097394539312235, '2921930457': 0.32142116714731866, '5282366360': 0.31971905572700016}
2599102242,{'2598267621': 0.08268229156213125, '5991877113': 0.1369993776927327, '337226939': 0.13739576308736132}
2599106838,{'2492169221': 0.13025601402283105, '8933604453': 0.13327043848117806, '4276888303': 0.1344212211295013}
2599110112,{'3885697421': 0.205203878869516, '5282366360': 0.18441546324424002, '8933608673': 0.22755262914554616}
2599112732,{'3760201030': 0.13484236336471037, '3161262849': 0.1401646064968926, '2599106838': 0.14284557778345644}
2599114404,{'3161260655': 0.4578549595604609, '3761151888': 0.5033708772469034, '3161252379': 0.3916591942511029}
2599119168,{'4760666686': 0.2792498697109895, '3162100804': 0.21857177283643653, '8933609163': 0.28093914271410114}
2599123036,{'4472535510': 0.3284429332031734, '3760201030': 0.3311650824325473, '2599106838': 0.33624010814507793}
2706401191,{'4472532454': 0.13116287128163764, '2492989766': 0.137051968831014, '2599106838': 0.1477174285709549}
2707217746,{'4824903132': 0.1986601345575945, '3885661491': 0.3051423375305484, '5214455310': 0.3103466475096161}
2707220528,{'4276893583': 0.15629298470754174, '2599106838': 0.1589929518742554, '4760666686': 0.18043933384055486}
2738576267,{'4983139760': 0.36265474449125734, '2948847131': 0.3049278513261488, '1617315903': 0.3795386260262196}
275686095,{'2967980588': 0.23624931466172833, '275686244': 0.2792954639937414, '8326529064': 0.31236772690735964}
275686244,{'2922795314': 0.17086762690125423, '4881422019': 0.17609770832435076, '8933604303': 0.18914943718369687}
2789250531,{'4012214606': 0.4320561494571644, '6044966447': 0.4265742997323966, '4458401195': 0.42673579771750797}
2790093210,{'9364897817': 0.3317282385025331, '2825137258': 0.3502825814549066, '3885661491': 0.3682535339320938}
2921930457,{'2492989766': 0.1424292189393, '5319095358': 0.13940955159109644, '5992433646': 0.14620871484527248}
2921941125,{'4016836935': 0.108896821024796, '8933608989': 0.11856233654557936, '2492989766': 0.1363818200827575}
2921951447,{'3885697421': 0.279746619483677, '8933608989': 0.2675738967196705, '8933604453': 0.2840609274877594}
2921958007,{'4277652254': 0.5628931752434769, '4277633874': 0.5648884110097915, '3759753035': 0.5874135305345283}
2921961809,{'4012521236': 0.3958441716420843, '4277653600': 0.3259529499445595, '5992431782': 0.3341205962008475}
2921968941,{'4528010081': 0.6559378676857058, '5312575134': 0.6717851331014, '2490343911': 0.6970953771753118}
2921995787,{'4472535510': 0.20756067528744968, '5992430950': 0.16884983300687303, '8326529498': 0.26774564916694665}
2922761252,{'7191340074': 0.4651029520343, '7191368356': 0.39492453388463866, '3886523042': 0.4883515191475375}
2922767334,{'3760286806': 0.31046502645538304, '4881426911': 0.33584185659204924, '4761104584': 0.3390781018788079}
2922770680,{'5992431782': 0.32095761446667437, '4881426535': 0.29086850767144085, '350308932': 0.33539186526767967}
2922784790,{'2492169221': 0.10786300893340095, '5319095358': 0.11737422075031258, '5991876581': 0.12587128867900335}
2922795314,{'2492987710': 0.10909502436371221, '8933604453': 0.1146804068725042, '4472532454': 0.12692184922016178}
2922816914,{'7189294274': 0.45489783967166764, '4277652254': 0.4712163965098163, '2598262689': 0.48498329671780355}
2922822312,{'3886525796': 0.6141568659978143, '3629357957': 0.5947593913429203, '5311984887': 0.6315167543061324}
2922855998,{'6119267298': 0.17840461977190442, '3760654960': 0.18116933530556717, '4882030814': 0.1851305470035793}
2948847131,{'1617315903': 0.22032155584626906, '199555622': 0.251486605305946, '5678449421': 0.2756977134602292}
2948863377,{'5991873775': 0.1592163108868217, '5992430950': 0.23194683141410743, '8326529498': 0.2347122087988498}
2949717004,{'2922770680': 0.3713895027324974, '4881426535': 0.2930949975881059, '3885721603': 0.3730704299243329}
2967134339,{'4882036306': 0.29632158662954344, '2948847131': 0.31812243120896183, '199555622': 0.3285017817984967}
2967134503,{'4016771837': 0.28189178962313527, '4881426911': 0.3049340920602201, '4472159392': 0.2477299486311408}
2967980386,{'3162100804': 0.31500340625741724, '8933609163': 0.3190527150007728, '4276888303': 0.32767480062456045}
2967980588,{'275686244': 0.21502260364613984, '4019348496': 0.22511755805698763, '275686095': 0.23624931466172833}
3161248705,{'5300824199': 0.7452498151339881, '3161260655': 0.7782104085251724, '4016940987': 0.7498102663513909}
