10195707104,{'10195933195': 0.17936971076092675, '7754466100': 0.16454507621849537, '7754467268': 0.18182867188681903, '7996639475': 0.1850120558843992, '7948888948': 0.1852253847211636, '10195898496': 0.18549288746797563, '7754467812': 0.191228741456987}
10195735684,{'2892442683': 0.1557794231487478, '2892440427': 0.1587575279381419, '10195754275': 0.14903618311328434, '3307391252': 0.160928050298273, '3194523092': 0.1675077663507108, '2892570408': 0.16154515290891042, '7996680768': 0.17173051111143475}
10195754275,{'2892440427': 0.14111409623941507, '2892442683': 0.15030877833121467, '3194523092': 0.13576522213735018, '10195735684': 0.14903618311328434, '7996693101': 0.15059479701086553, '7996680768': 0.13957161883914343, '3208070938': 0.15066243327877515}
10195795404,{'7996675007': 0.15151601245420304, '10195615874': 0.1106865482046916, '10195808914': 0.11746597384619234, '7996662243': 0.13935994901665588, '7996639475': 0.15585397179684848, '10195811276': 0.16099168628386945, '7996688696': 0.16164725295630178}
10195800255,{'447220443': 0.15299387610028037, '3207183887': 0.14634985898174596, '10195882726': 0.15094063323960985, '7996688696': 0.12734556826885154, '10195808914': 0.15096454704092713, '7996675007': 0.13270219485574353, '7996662243': 0.15105770913558564}
10195808914,{'10195615874': 0.1222963249238559, '10195795404': 0.11746597384619234, '7996675007': 0.12190729710081429, '7996688696': 0.11050196798273722, '10195882726': 0.1308398087566713, '3194525358': 0.12878974779038935, '3208070938': 0.13053275692222058}
10195811276,{'10195754275': 0.18343916166488514, '7996662243': 0.17402524190101018, '10195615874': 0.16407836041558033, '10195795404': 0.16099168628386945, '10195808914': 0.19009006382990867, '10195882726': 0.19288389786289611, '7996688696': 0.19570125418238918}
10195847363,{'10195615874': 0.15765326574424796, '10195898496': 0.1765460585283159, '7948888948': 0.18422331621116733, '7996688696': 0.16978974834354418, '3194525358': 0.18419947012636587, '7996675007': 0.18259364689133648, '3194523092': 0.18478133754246434}
10195882726,{'10195808914': 0.1308398087566713, '7996688696': 0.09643507716000888, '3208070938': 0.12895142618795685, '447220443': 0.13391570660222124, '10195615874': 0.13466240589885423, '3194525358': 0.13397390579978777, '7996675007': 0.13580778843029948}
10195898496,{'7948888948': 0.16252587572354188, '10195707104': 0.18549288746797563, '10195966583': 0.1645248749722334, '10195847363': 0.1765460585283159, '10195907123': 0.18086762300811163, '7996675007': 0.19266738214540657, '7754466100': 0.19192209970387059}
10195907123,{'3306554623': 0.21495235352460992, '10195966583': 0.15334070927701118, '3313758930': 0.13215005543676053, '10195898496': 0.18086762300811163, '3194520304': 0.19058322944808362, '10195735684': 0.21938811147802384, '10195754275': 0.22500647837405896}
10195933195,{'2298243482': 0.11965882020871878, '7754467268': 0.12612131554287676, '7754467812': 0.12699779926437937, '7996662243': 0.14565025734655904, '447212881': 0.14282174430712694, '7996639475': 0.14787343506354814, '7996675007': 0.14877363764407872}
10195966583,{'3194520304': 0.17026356002402251, '3194525358': 0.22846753638557218, '7948888948': 0.21793026244702457, '10195907123': 0.15334070927701118, '3313758930': 0.21712587415401843, '10195898496': 0.1645248749722334, '10195882726': 0.22162812193242187}
134073694,{'2683812028': 0.27461991598347446, '5301002552': 0.28829922574016476, '5301009992': 0.29202955951321163, '3197208399': 0.3013430840876095, '135403500': 0.30211917035109614, '3207232931': 0.3030777199448765, '6886323848': 0.3106114966279066}
134079894,{'1491109264': 0.7808668143806777, '3193689373': 0.48875835388874106, '7032411113': 0.8222275541838622, '476521675': 0.5639101329898283, '446147662': 0.6991033950829594, '2682967547': 0.8619198793488285, '446163794': 0.6901681215344626}
134288445,{'7032411801': 0.42644264615382327, '2682972097': 0.4400153660415819, '135045267': 0.48103854250263833, '5300400531': 0.48989232578579806, '135050066': 0.4835311248995908, '6886314022': 0.5037718437052154, '7032421503': 0.5019752422303921}
135038695,{'135040382': 0.7314979452507261, '3193674717': 0.6883313309359946, '3207111289': 0.774514583220558, '2620834398': 0.7773309828777062, '135052383': 0.7890171952790652, '4108661410': 0.7836533938237806, '2297434789': 0.7946262722726872}
135039065,{'446170751': 0.5447226632878699, '446147662': 0.5597006685433142, '2682966081': 0.47962784936735087, '446163794': 0.5681571795083243, '3193689373': 0.638297138877384, '2682967547': 0.6282302018353518, '476520187': 0.6434837246167214}
135039604,{'7032421503': 0.3747126256570635, '135049429': 0.20968150438436664, '135045267': 0.42240149244501823, '4287908119': 0.44567876210383756, '6886314022': 0.3690924434043015, '2682972097': 0.45974788644615294, '2893270900': 0.4687941657178555}
135039961,{'1491109264': 0.508389323982411, '476511044': 0.40635583947018183, '135049429': 0.5194057310219952, '135039604': 0.5413736504388958, '135045267': 0.5674451514489985, '2682970641': 0.5526888604671141, '134288445': 0.5917070762250503}
135040382,{'4108661410': 0.3386465189917606, '2620005857': 0.48328836812858383, '2690015153': 0.5192239604828797, '3193674717': 0.43234141023106615, '135044805': 0.42238782200607283, '2620834398': 0.34248247960308065, '135403418': 0.5237305030025526}
135041471,{'2338258706': 0.7300903196988555, '476510760': 0.8468325003696746, '1490268307': 0.8514447968622268, '2298245122': 0.8664255984285743, '3207111289': 0.8866620532299647, '2337424539': 0.8870483526799741, '447248234': 0.9333991255498504}
135044805,{'2620834398': 0.42058668301619007, '135040382': 0.42238782200607283, '2620005857': 0.42812382944375305, '2690015153': 0.45418235444902233, '3193674717': 0.4598734964072686, '2620009299': 0.4764809079534927, '135052383': 0.47884470782140426}
135045267,{'134288445': 0.48103854250263833, '6886314022': 0.4273671102421385, '135039604': 0.42240149244501823, '2893270900': 0.4760552731546244, '135403471': 0.4875536691074459, '2682972097': 0.4916343751016884, '135049429': 0.48774814080029094}
135048785,{'6886323848': 0.16423399513258652, '7996680768': 0.184802365737253, '2892570408': 0.17974607907030665, '2892440427': 0.18111090892183146, '10195735684': 0.18208538721170403, '2892442683': 0.18486158249207016, '2891727603': 0.18618576910631215}
135049429,{'7032421503': 0.39020299131350356, '6886314022': 0.43183905883349727, '135039604': 0.20968150438436664, '135045267': 0.48774814080029094, '4287908119': 0.5081570350549287, '2682972097': 0.5020159322785718, '135039961': 0.5194057310219952}
135050066,{'3197206887': 0.31251304252894635, '7996679491': 0.3060671662285287, '2297447765': 0.3359127253780007, '2892422259': 0.3333350258444222, '2892449849': 0.34271897581397914, '135395894': 0.34638913804426996, '2891736861': 0.34700913077840373}
135051329,{'10633240256': 0.6227121935891587, '10661400056': 0.43896119853025006, '135044805': 0.5697668671459012, '2620009299': 0.3695743998690834, '135039961': 0.6227557154332263, '2682970641': 0.6324012081916671, '2690015153': 0.6427615770939807}
135051639,{'5290298993': 0.838589920157535, '7948998970': 0.8420901628540922, '5962845226': 0.7590455927459897, '2337424793': 0.771333502686043, '4107900033': 0.8421161905305948, '135051921': 0.8199309969163115, '476510760': 0.8509902835383928}
135051921,{'2690015153': 0.6584710686111743, '135422503': 0.7044104703961657, '2337424793': 0.4295285903447815, '2682970641': 0.6256871433388854, '446147662': 0.7145614941514303, '446163794': 0.7391859193261133, '2682967547': 0.6991475532416019}
135052383,{'135422503': 0.44064048873973455, '135403487': 0.4765913601691378, '135044805': 0.47884470782140426, '3193674717': 0.48895921558921707, '135403418': 0.5372955692368155, '4288652080': 0.5646381491032633, '135045267': 0.56495974003}
135395894,{'135050066': 0.34638913804426996, '7032411113': 0.4158965890063393, '3197206887': 0.44907836478905416, '7996679491': 0.44967237875458815, '3207950344': 0.46366026717622977, '5301009992': 0.4759894985673762, '2892449849': 0.4763198167895742}
135403418,{'3193674717': 0.5088471399653395, '135044805': 0.48926236285174457, '135422503': 0.5109328381826809, '2620005857': 0.4330466844127458, '2620834398': 0.4388799840512673, '135040382': 0.5237305030025526, '2689927019': 0.5306638390257294}
135403439,{'2682980481': 0.322454545378156, '5301004802': 0.3185614873653502, '135426732': 0.28151475532533804, '5301005480': 0.3538008011315689, '5300406547': 0.3604593696031299, '447253591': 0.3630824094694956, '7996660780': 0.36736945366796037}
135403450,{'2338259044': 0.8037484385486401, '3207995524': 0.7887778044392149, '2337424251': 0.7817666766148978, '2338258414': 0.8131510588097264, '447248378': 0.8438106312342449, '2337424745': 0.8155362989643096, '447248234': 0.8194727112958137}
135403458,{'2682972097': 0.49159177211851024, '6886314022': 0.491022866374685, '2337424251': 0.43842175017690027, '4288647764': 0.521737375600217, '4287908119': 0.5265320979795693, '7948991128': 0.533548352207252, '135403471': 0.5692109429900295}
135403471,{'6886314022': 0.382315502141275, '4287908119': 0.33655304339265774, '2297447765': 0.35301385599904866, '446153951': 0.38789849028438833, '447166620': 0.3903297276620628, '2682973699': 0.39328328411492286, '2683793930': 0.4092760959757878}
135403487,{'135422503': 0.46681196945584097, '4288652080': 0.47485542802081104, '135052383': 0.4765913601691378, '2892360546': 0.6145913235294825, '135403418': 0.5852436037964047, '2893265162': 0.6163187192553176, '3193674717': 0.6415171615162771}
135403500,{'135048785': 0.22205490632500577, '10195754275': 0.24547372083766128, '10195735684': 0.20439647970862265, '10195907123': 0.2561541032859378, '2892449849': 0.2562629324714856, '6886323848': 0.25687955318822864, '3307391252': 0.26150919805580514}
135405610,{'4287905697': 0.6375249458028679, '3328278403': 0.582298836300939, '2891518357': 0.6451851523029535, '476878108': 0.6466779425367268, '476521563': 0.6501055672638328, '2298245598': 0.6593337734957717, '2337424645': 0.6498817477754346}
135422503,{'135052383': 0.44064048873973455, '135403418': 0.5109328381826809, '2682967547': 0.4480192814278414, '135403487': 0.46681196945584097, '2682970641': 0.5184513945958917, '2682966081': 0.5365073668795826, '4288652080': 0.5538504129279829}
135426569,{'8297090079': 0.7032947843066816, '476521787': 0.7551750575210195, '3658453284': 0.6477307289784737, '2337424477': 0.845977142185288, '2337424383': 0.8621952212131359, '3198048964': 0.9030107497578385, '2337424153': 0.8542599072437843}
135426732,{'135403439': 0.28151475532533804, '5301004802': 0.40329655959552263, '2892449849': 0.4300656405800409, '135403500': 0.42374359673422696, '2682980481': 0.40791077685132615, '2892572570': 0.4243859447685603, '5301005480': 0.39585287265188535}
1442822407,{'4287911247': 0.3846140956155735, '7948900922': 0.38516611708428505, '5301005480': 0.3902124128433109, '2297447765': 0.38079594979858505, '476507678': 0.3957285071688732, '7949014264': 0.396126564028292, '2683812028': 0.39877785372946434}
1490265543,{'1490271201': 0.12766598524714212, '1491119166': 0.18136169990996512, '7948871370': 0.2006221571649459, '4424697607': 0.21012944124924865, '7949084638': 0.21299580440725177, '1491134412': 0.22122574803913966, '1490276087': 0.2316561491573012}
1490268307,{'2298245122': 0.46656827822297564, '3207098091': 0.49770120707701465, '7949049474': 0.5407353897316214, '3207964026': 0.5519759407617758, '2682978077': 0.6095730380039485, '2298245598': 0.6257476818793508, '7949014264': 0.624594552447758}
1490271201,{'1491119166': 0.1637629932578425, '1490265543': 0.12766598524714212, '7948871370': 0.1787794712941958, '4383183440': 0.22092389498192547, '4424697607': 0.21681751914467107, '4427653046': 0.22092389498192547, '1491136894': 0.2261151683235046}
1490273857,{'3207995524': 0.5356500451201723, '2891518357': 0.5373249131166786, '1490265543': 0.528567551870256, '1491119166': 0.5350574153013758, '1490271201': 0.5512174323772846, '3198048964': 0.5535429321532368, '3197209447': 0.5639299364333471}
1490276087,{'7949084638': 0.24523250098561608, '1490283217': 0.19803462158476423, '1490265543': 0.2316561491573012, '1490271201': 0.27314771466561233, '1491136894': 0.2546285118547834, '1491134412': 0.28217622897038164, '1491116284': 0.3082787586698766}
1490283217,{'4425470286': 0.24605797357642564, '1490265543': 0.25886063562098527, '1490276087': 0.19803462158476423, '1491136894': 0.2142794589585263, '7949084638': 0.2252467824757337, '7948871370': 0.2758977884354903, '4424697607': 0.2529056017705271}
1491109264,{'135039065': 0.6878092236672391, '476521675': 0.5769335844890513, '135051329': 0.70666518382466, '2682970641': 0.6477508590874219, '3193689373': 0.6887072349691524, '135039961': 0.508389323982411, '446147662': 0.6579016059535042}
1491113882,{'447173845': 0.10728526532357385, '2298252544': 0.12218538163567132, '7754467812': 0.12419024352779495, '447212881': 0.11981446775279032, '2298253588': 0.13171586072473862, '7754467268': 0.13300899802332514, '4288645128': 0.13414791571988646}
1491116284,{'4287906793': 0.3320993104947629, '1491136894': 0.3257615973878923, '1490276087': 0.3082787586698766, '1490271201': 0.2917884752787535, '1490265543': 0.2944692118683834, '1491134412': 0.3373121692123277, '1491119166': 0.34060843803917945}
1491119166,{'4424697607': 0.25035371881690605, '1490265543': 0.18136169990996512, '7948871370': 0.23571035613256977, '7754471262': 0.22888017124690602, '1490271201': 0.1637629932578425, '7949207892': 0.2510211626314263, '4383183440': 0.2569837277489447}
1491134412,{'1490265543': 0.22122574803913966, '1490271201': 0.23035460046023923, '4424707439': 0.25122241282301216, '7949084638': 0.259949334134921, '7948871370': 0.25322610328215084, '1491136894': 0.2697588509253512, '4383183440': 0.2720661478785132}
1491136894,{'1490271201': 0.2261151683235046, '1490283217': 0.2142794589585263, '1490265543': 0.2331095510021726, '7948871370': 0.2515225110233011, '1490276087': 0.2546285118547834, '7949084638': 0.25889844862557376, '1491134412': 0.2697588509253512}
1491141582,{'7996639475': 0.24182400538183577, '3207183887': 0.2514383061626656, '2298250890': 0.21372260216323946, '4287904985': 0.24348267153726227, '4426886553': 0.25133991817309126, '3207232931': 0.26357094919729984, '7996702146': 0.26634033820425845}
2297434789,{'476520187': 0.6142808364190686, '135403471': 0.6017726443013225, '3198054864': 0.4982562018339459, '6886314022': 0.5996193819420096, '135045267': 0.5532355044311943, '135049429': 0.6195333971210869, '2298245122': 0.6291970426400213}
2297447765,{'446153951': 0.30915156844170044, '447185224': 0.20675545963345057, '3207232931': 0.3143699156007103, '2683812028': 0.3185124353122419, '8974607384': 0.30085746056599844, '2893270900': 0.32229983276756297, '7032409059': 0.3334723557633725}
2297463887,{'447191477': 0.3993008580289646, '4427653046': 0.3869821874026796, '4383183440': 0.3869821874026796, '4401505185': 0.3959078793382214, '7949207892': 0.40467328088036186, '4424697607': 0.4108087099580412, '7754470490': 0.4126744128432447}
2298243482,{'7996639475': 0.12049315962553202, '3193677513': 0.1286102657555354, '7996675007': 0.1229794320299874, '7754467812': 0.11322554404570513, '4287911697': 0.12757483126096092, '10195933195': 0.11965882020871878, '7754467268': 0.09624404014700544}
2298244566,{'3193677513': 0.14404857917877978, '7996658306': 0.14671629926666888, '4426886553': 0.14680429264664252, '4288645128': 0.14681245891133402, '7996662243': 0.15131699444638627, '1491113882': 0.15388174594913218, '7754474014': 0.15563065859189054}
2298245122,{'3197210759': 0.5637568357810069, '1490268307': 0.46656827822297564, '3207098091': 0.54608820684036, '2682975079': 0.5658129699905556, '7949049474': 0.5778292226840356, '476520187': 0.5846794465437493, '476510760': 0.5854793116490254}
2298245598,{'3198048964': 0.39587400162243336, '2683806696': 0.3999903712739414, '3207142033': 0.42279037695478444, '4287905697': 0.44501286275074015, '476521563': 0.4579385074172348, '4409398014': 0.47517403719616713, '1491119166': 0.48264915095791777}
2298246736,{'2683812028': 0.27856687881488923, '4426919197': 0.276874386651938, '7949014264': 0.24776212447708587, '3193676809': 0.2667226842211678, '7754474506': 0.26728859058192334, '4424697607': 0.2545674989816001, '7949207892': 0.2502707610342375}
2298250890,{'4287904985': 0.17660010566414783, '4426886553': 0.19126589998235374, '3194524660': 0.2080189890509111, '1491141582': 0.21372260216323946, '3193677513': 0.21559186702064054, '7996643779': 0.23021409515322558, '4288649304': 0.2314724738237859}
2298251460,{'3193677513': 0.18129672027651322, '4288647036': 0.19840796966361418, '7948795526': 0.18329381780318976, '4426896357': 0.1904612724123755, '1491113882': 0.18973766151504493, '4288645128': 0.2004795886377121, '4288646080': 0.20101125889782057}
2298252544,{'7754467268': 0.10669362327999775, '447173845': 0.08133074446933103, '2298253588': 0.06221964374640165, '4402266760': 0.11533299211358002, '7754467812': 0.12135459034110045, '1491113882': 0.12218538163567132, '447212881': 0.12607413175985857}
2298253588,{'4288646080': 0.12369526966370958, '4402266760': 0.1218808833357333, '2298252544': 0.06221964374640165, '7754467268': 0.1241300507239533, '447173845': 0.08569196808269038, '7754467812': 0.12431698731433509, '4426886553': 0.12441054942132293}
2298256116,{'4424707439': 0.12946937307712544, '447173845': 0.1379719979686162, '4288646080': 0.13868859801129876, '4425466928': 0.13404560064066467, '2298253588': 0.15891443686247875, '7996702146': 0.1735621445910956, '2298252544': 0.16184562806075725}
2298257124,{'7754471800': 0.2630106647138316, '2298251460': 0.38661853451178635, '7032411801': 0.36968983709204034, '7996647919': 0.35782324797393666, '7996679491': 0.3736374757007387, '446153951': 0.379346286506923, '3208004720': 0.40545718299986044}
2298257598,{'7948839448': 0.20165227097495178, '4426896357': 0.22578740384350734, '3207215247': 0.22800308943553027, '4287911247': 0.23060475928330865, '4425470286': 0.2494570823840344, '4288647036': 0.24655244199179857, '4402266760': 0.25102162981947196}
2337424153,{'3658453284': 0.5600823511533737, '2338258648': 0.6002059911231651, '8297090079': 0.6909766373541834, '2338258482': 0.542530662627007, '6886314728': 0.6267032642589533, '2337424383': 0.6606007474935178, '2337424477': 0.74210492583674}
2337424251,{'2338258414': 0.5764741935847894, '447248378': 0.6524228375896879, '135403458': 0.43842175017690027, '2337424745': 0.6268537139986204, '2338259044': 0.6571456422265711, '2337424477': 0.686079847339601, '447248234': 0.6904241966175813}
2337424383,{'2337424153': 0.6606007474935178, '2338258922': 0.7278218519770381, '8297090079': 0.7681541193100158, '3658453284': 0.5549769260709574, '476521787': 0.7032184513733541, '2338258482': 0.6052423907248846, '2338258648': 0.5424728899765802}
2337424477,{'6886314728': 0.5334235849797377, '2337424645': 0.5077164567644029, '2338258482': 0.5361228626880099, '447248234': 0.5728277309442301, '2337424745': 0.5764972904915039, '2338259044': 0.5839445547980079, '3207995524': 0.5924109023514755}
2337424539,{'447248234': 0.6942203009063237, '447254085': 0.49962207872741343, '2338258922': 0.4989042862383788, '2338258648': 0.5990187612245217, '1490273857': 0.7643370224391961, '2337424645': 0.5709043649492522, '2338258482': 0.7217174237512494}
2337424645,{'2338258482': 0.583296954466248, '2338259044': 0.5830553762126741, '476878108': 0.538429790796391, '2337424477': 0.5077164567644029, '3207995524': 0.5673521476334149, '2337424539': 0.5709043649492522, '2338258648': 0.5948149596333379}
2337424745,{'2338258414': 0.46301104518602265, '447248378': 0.469361581390537, '2338259044': 0.13985301824615456, '447248234': 0.5547624390539438, '3193688729': 0.5595256008576821, '476878108': 0.6036997393090856, '2337424477': 0.5764972904915039}
2337424793,{'135051921': 0.4295285903447815, '476520187': 0.5666241017038097, '446147662': 0.5769230276475392, '2682970641': 0.6120147452628861, '446163794': 0.6009043748126041, '2682967547': 0.6085316421413249, '135422503': 0.6606417906612867}
2338258414,{'447248378': 0.3029824474757303, '2337424745': 0.46301104518602265, '2338259044': 0.5341379248717334, '2337424251': 0.5764741935847894, '447248234': 0.4769524068130897, '2338258482': 0.7126140898208722, '135403458': 0.7383395844220234}
2338258482,{'2338258648': 0.39303582960820416, '2337424153': 0.542530662627007, '2337424477': 0.5361228626880099, '447248234': 0.562492566249963, '2337424645': 0.583296954466248, '6886314728': 0.5985234092165047, '2337424383': 0.6052423907248846}
2338258648,{'2338258482': 0.39303582960820416, '2338258922': 0.5167661497867012, '2337424383': 0.5424728899765802, '2337424539': 0.5990187612245217, '2337424153': 0.6002059911231651, '2337424645': 0.5948149596333379, '6886314728': 0.6375337665028188}
2338258706,{'135405610': 0.6768374264984957, '2338258922': 0.715037825698507, '2298245122': 0.7082919408699646, '135041471': 0.7300903196988555, '3207098091': 0.7453208501187717, '2337424539': 0.7737044047425219, '1490268307': 0.7824916204339202}
2338258922,{'2338258648': 0.5167661497867012, '447254085': 0.6186752640623393, '2337424539': 0.4989042862383788, '2337424645': 0.6213197496962815, '2338258482': 0.7049803603553384, '3194517830': 0.7065564857082142, '2338258706': 0.715037825698507}
2338259044,{'2337424745': 0.13985301824615456, '3193688729': 0.5345779740526099, '2338258414': 0.5341379248717334, '447248378': 0.5537605591780014, '447248234': 0.5769493534651868, '476878108': 0.5625764317678495, '1442822407': 0.5810513603705878}
2682966081,{'476520187': 0.5831763760206672, '135045267': 0.5404003364479354, '2682967547': 0.408768692351975, '2682970641': 0.43649901465685825, '135039065': 0.47962784936735087, '135422503': 0.5365073668795826, '446163794': 0.6288056677765493}
2682967547,{'2682970641': 0.36093994740354673, '2682966081': 0.408768692351975, '135422503': 0.4480192814278414, '446163794': 0.5212883098883048, '135045267': 0.5253015184020333, '3193689373': 0.5682903895918098, '446147662': 0.5715915265155203}
2682969195,{'4426886553': 0.13158011087603425, '4288649304': 0.13494091286453513, '7996639475': 0.1334557761958972, '3207183887': 0.13506533399250167, '7996662243': 0.13570186316202915, '4288647036': 0.15033894488525087, '7996658306': 0.14223102075489327}
2682970641,{'135039961': 0.5526888604671141, '2682966081': 0.43649901465685825, '2682967547': 0.36093994740354673, '135422503': 0.5184513945958917, '135045267': 0.49979015089338275, '476520187': 0.602656100975036, '2337424793': 0.6120147452628861}
2682972097,{'6886314022': 0.2540463070921611, '4287908119': 0.29431144683980176, '7948991128': 0.4143234140504512, '7032421503': 0.4101866194554265, '2682973699': 0.36658515282324755, '135403471': 0.417321536317818, '4288647764': 0.42251354543473857}
2682973699,{'2682972097': 0.36658515282324755, '7996660780': 0.3796164188304953, '4287908119': 0.2594630810040632, '447166620': 0.24508667202640474, '135403471': 0.39328328411492286, '7032421503': 0.3999473240278094, '2683793930': 0.4048858338844264}
2682975079,{'4287908119': 0.5484941936643214, '2682972097': 0.4684194061990886, '6886314022': 0.5566700146403329, '2298245122': 0.5658129699905556, '447166620': 0.5771827842023834, '2682973699': 0.5993387218153513, '4287905697': 0.6060726631234707}
2682978077,{'3207964026': 0.5376135542367468, '3198054864': 0.5420544085495929, '2298245598': 0.5758482707789957, '5301008932': 0.600846039783804, '476521563': 0.6038272364531402, '476522149': 0.6052328667297637, '476521457': 0.6094167934736315}
2682980481,{'5301004802': 0.18910412287826675, '135403439': 0.322454545378156, '5300406547': 0.34469816584469926, '447185314': 0.3969212524325914, '7996665913': 0.366201117038228, '7996660780': 0.3825491369124465, '10195898496': 0.398608689165026}
2682981755,{'476521457': 0.39642336425621894, '3193676809': 0.4155633896797475, '1491141582': 0.4341713408002306, '2298246736': 0.4491359553905238, '476521563': 0.3772216751429712, '5301008932': 0.42382463220778605, '135403471': 0.4544155786183564}
2682990547,{'7996664877': 0.22497367976519406, '7754474506': 0.19451894844904355, '7754471262': 0.21046240398410632, '7754470490': 0.22215537909537494, '7948900922': 0.21890424793565733, '7754470042': 0.21880638412832276, '4426919197': 0.19986294001611002}
2682992257,{'7996664877': 0.1632930956322377, '7996639475': 0.16992165551211702, '10195795404': 0.17583265962410297, '7996662243': 0.19000818332114275, '4288647036': 0.19167344403505535, '7948888948': 0.1904892254457651, '3207167997': 0.19334227074907212}
2683793930,{'3193681281': 0.3440213658671353, '5301005480': 0.32726824092983997, '3207126857': 0.32443239599218265, '2683812028': 0.33552298142636255, '476521563': 0.3339612831107893, '447166620': 0.30101237618915566, '7996660780': 0.31410777892896985}
2683806696,{'2298245598': 0.3999903712739414, '3198048964': 0.5352349329005417, '476521563': 0.5271964227135533, '476521457': 0.5004591169740249, '7000905666': 0.5232333406192111, '3207142033': 0.47472925115425463, '1491119166': 0.5374166173865723}
2683812028,{'3207232931': 0.220386222389606, '2682992257': 0.21750176630577622, '7996664877': 0.2029985330400801, '7754474506': 0.2230780871802701, '3207167997': 0.2281940556879722, '3197208399': 0.2289141838501961, '4288649304': 0.23097436770153115}
2891518357,{'1491119166': 0.3986251228457267, '7949014264': 0.402099552183407, '4424710395': 0.3798356496158187, '1490271201': 0.4168795335250084, '1490265543': 0.4195163079691915, '3207126857': 0.42645122476478936, '476507678': 0.42674504985101075}
2891727603,{'2892570408': 0.1008046296832662, '2892440427': 0.1034661495497733, '2892442683': 0.10417113420398973, '7996680768': 0.1346128725833423, '3194523092': 0.14610644734421396, '7996693101': 0.1324238241412981, '3208070938': 0.1416350535754574}
2891734897,{'2892564608': 0.30641724897134576, '2892572570': 0.28784649419474223, '2893265162': 0.12345991058158938, '2893270900': 0.33988416233848, '2892422259': 0.3391790314108725, '2892360546': 0.3737080241163572, '2891736861': 0.3899378124523575}
2891736861,{'2892422259': 0.08850771244213676, '2892572570': 0.15399921074008635, '2892429779': 0.16055153053987692, '2891727603': 0.15684587181456314, '2892449849': 0.1666692545152998, '2892440427': 0.17984190420557866, '2892442683': 0.18138157714074477}
2892360546,{'2893265162': 0.3416039846936477, '2892564608': 0.35442818671788606, '1491141582': 0.3477414659910466, '2892572570': 0.3252399026048771, '3194524660': 0.3266638790425134, '7996643779': 0.36234738979538217, '4288652080': 0.36465105332473924}
2892422259,{'2892572570': 0.12663914267615112, '2891736861': 0.08850771244213676, '2891727603': 0.2000486307926363, '8974607384': 0.22842422296661696, '2892449849': 0.21411687391317977, '2892570408': 0.23011521490626954, '2892429779': 0.230852457350485}
2892429779,{'2892442683': 0.10530052603897576, '7996680768': 0.1381058984240824, '2892440427': 0.1019953240693118, '7996693101': 0.15631229388015647, '2891736861': 0.16055153053987692, '2891727603': 0.1578567262562306, '6886315482': 0.16137334869361675}
2892440427,{'2892570408': 0.0964513682475462, '2892442683': 0.02765208466589883, '7996680768': 0.09961663476284455, '2892429779': 0.1019953240693118, '2891727603': 0.1034661495497733, '7996693101': 0.11906019836854333, '3194523092': 0.12881175518732343}
2892442683,{'2891727603': 0.10417113420398973, '7996693101': 0.12290657583641174, '2892570408': 0.08394303679187645, '7996680768': 0.10888832231217643, '2892440427': 0.02765208466589883, '2892429779': 0.10530052603897576, '3309899746': 0.1291276229253173}
2892449849,{'2891727603': 0.172852485098205, '2892440427': 0.18098150023115012, '2892570408': 0.16365638348812422, '2892442683': 0.17243157884671856, '2891736861': 0.1666692545152998, '2892429779': 0.18495512133571787, '6886315482': 0.19886304290490178}
2892564608,{'2893265162': 0.2666658007600525, '2892422259': 0.288845440588874, '2892572570': 0.22768682540123186, '2893270900': 0.2307738458304271, '2891734897': 0.30641724897134576, '2891736861': 0.3196348267797847, '3193685193': 0.353741775025416}
2892570408,{'2892442683': 0.08394303679187645, '2892440427': 0.0964513682475462, '2891727603': 0.1008046296832662, '7996680768': 0.13625940861375654, '3309899746': 0.13893969177310117, '7996693101': 0.1411129854906851, '3194523092': 0.15032720840291142}
2892572570,{'3193685193': 0.2579200041256504, '2891727603': 0.24447285029552612, '2892564608': 0.22768682540123186, '2891736861': 0.15399921074008635, '2892449849': 0.2554480215743433, '2892422259': 0.12663914267615112, '2893265162': 0.25868595038780307}
2893265162,{'2891734897': 0.12345991058158938, '2892572570': 0.25868595038780307, '2892564608': 0.2666658007600525, '2893270900': 0.3273321832689526, '2892360546': 0.3416039846936477, '2892422259': 0.33115449359972315, '2891736861': 0.37776933312251304}
2893270900,{'2892564608': 0.2307738458304271, '2892422259': 0.35020748430817533, '2892572570': 0.3071686088359144, '2891734897': 0.33988416233848, '2893265162': 0.3273321832689526, '2297447765': 0.32229983276756297, '2891736861': 0.36065473456474595}
3193674717,{'2620834398': 0.4828146629626983, '135044805': 0.4598734964072686, '135040382': 0.43234141023106615, '135052383': 0.48895921558921707, '2620005857': 0.5435213828688822, '135403418': 0.5088471399653395, '4108661410': 0.5645724862455944}
3193676809,{'2298246736': 0.2667226842211678, '2683812028': 0.2773597912059881, '7996647919': 0.3008972279451206, '7996658306': 0.3032103561306213, '4288647036': 0.2965167075989272, '3207126857': 0.2911902227163493, '7996660780': 0.30351246850212915}
3193677513,{'4426886553': 0.10800171689734765, '7754467268': 0.12155044554301267, '4288645128': 0.12690513172929727, '2298243482': 0.1286102657555354, '4288647036': 0.13213267968655062, '2298252544': 0.13721949694614352, '4402266760': 0.13864745792807268}
